Trans_Date,Category,Sub_Category,Trans_Description,Trans_Amount,Year,Month_Number,Day_Number
2018-09-06,Food:Lunch,Lunch At Work,Lunch At Work,-6.95,2018,9,6
2018-09-06,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-63.51,2018,9,6
2018-09-07,Food:Lunch,Lunch At Work,Lunch At Work,-6.0,2018,9,7
2018-09-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-247.0,2018,9,7
2018-09-07,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,169.6,2018,9,7
2018-09-07,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,2580.0,2018,9,7
2018-09-07,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-169.6,2018,9,7
2018-09-07,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-2580.0,2018,9,7
2018-09-08,Family:Mum - Dad,Mum,Mum,120.0,2018,9,8
2018-09-08,Food:Take Away,7 Spice,7 Spice,-12.5,2018,9,8
2018-09-08,Ice Hockey,Ice Hockey,Ice Hockey,-7.5,2018,9,8
2018-09-08,Shopping,Shopping,Shopping,-14.0,2018,9,8
2018-09-09,Shopping,Shopping,Shopping,-2.0,2018,9,9
2018-09-10,Food:Lunch,Lunch At Work,Lunch At Work,-0.85,2018,9,10
2018-09-10,Ice Hockey: Tickets,Clan Tickets,Clan Tickets,-63.0,2018,9,10
2018-09-10,Ice Hockey: Tickets,Dundee Ice Arena,Dundee Ice Arena,-39.98,2018,9,10
2018-09-11,Self,Dentist,Dentist,-10.0,2018,9,11
2018-09-11,Software,Microsoft Office,Microsoft Office,-59.99,2018,9,11
2018-09-11,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,59.99,2018,9,11
2018-09-11,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-59.99,2018,9,11
2018-09-12,Charity,Just Giving,Just Giving,-10.5,2018,9,12
2018-09-12,Food:Lunch,Lunch At Work,Lunch At Work,-8.5,2018,9,12
2018-09-12,Shopping,Shopping,Shopping,-1.9,2018,9,12
2018-09-12,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-58.29,2018,9,12
2018-09-13,Computer,HP Printer Ink,HP Printer Ink,-1.99,2018,9,13
2018-09-13,Food:Lunch,Lunch At Work,Lunch At Work,-11.55,2018,9,13
2018-09-15,Car,Merc Service,Merc Service,-36.0,2018,9,15
2018-09-15,Family:Samantha,McCashes,McCashes,-10.0,2018,9,15
2018-09-15,Food:Take Away,McDonald's,McDonald's,-18.96,2018,9,15
2018-09-15,Shopping,Shopping,Shopping,-10.0,2018,9,15
2018-09-15,Shopping,Co-Op,Co-Op,-1.8,2018,9,15
2018-09-15,Shopping,Tesco,Tesco,-2.7,2018,9,15
2018-09-18,Insurance,Credit Expert,Credit Expert,-14.99,2018,9,18
2018-09-19,Shopping,Asda,Asda,-4.77,2018,9,19
2018-09-20,Food:Lunch,Lunch At Work,Lunch At Work,-6.35,2018,9,20
2018-09-20,Household:Gas - Electricity,Octopus,Octopus,-47.09,2018,9,20
2018-09-20,Income,Salary,Salary,3488.29,2018,9,20
2018-09-20,Insurance:Life Insurance,L&G,L&G,-16.84,2018,9,20
2018-09-20,Shopping,Shopping,Shopping,-5.6,2018,9,20
2018-09-21,Ice Hockey: Tickets,Devil's,Devil's,-36.0,2018,9,21
2018-09-21,Ice Hockey:Away Games,Coventry Blaz Tickets,Coventry Blaz Tickets,-39.6,2018,9,21
2018-09-21,Shopping,Shopping Asda,Shopping Asda,-6.5,2018,9,21
2018-09-24,Family:Liam,Go Henry,Go Henry,-30.5,2018,9,24
2018-09-24,Family:Liam,Spotify,Spotify,-14.99,2018,9,24
2018-09-24,Food:Take Away,7 Spice,7 Spice,-14.5,2018,9,24
2018-09-24,Food:Take Away,7 Spice,7 Spice,-25.0,2018,9,24
2018-09-24,Ice Hockey:Away Games,Premier Inn,Premier Inn,-50.0,2018,9,24
2018-09-24,Ice Hockey:Away Games,Premier Inn,Premier Inn,-77.0,2018,9,24
2018-09-24,Self,Ancestry,Ancestry,-13.99,2018,9,24
2018-09-24,Shopping,Shopping Asda,Shopping Asda,-3.6,2018,9,24
2018-09-24,Shopping,Shopping Asda,Shopping Asda,-6.09,2018,9,24
2018-09-24,Shopping,Shopping Asda,Shopping Asda,-6.76,2018,9,24
2018-09-24,Shopping,Shopping Asda,Shopping Asda,-10.19,2018,9,24
2018-09-24,Transfer (Inward),Transfer from BoS,Transfer from BoS,3000.0,2018,9,24
2018-09-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,13.99,2018,9,24
2018-09-24,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2018,9,24
2018-09-24,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-13.99,2018,9,24
2018-09-25,Self,Google Music,Google Music,-9.99,2018,9,25
2018-09-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,39.6,2018,9,25
2018-09-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,36.0,2018,9,25
2018-09-25,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-36.0,2018,9,25
2018-09-25,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-39.6,2018,9,25
2018-09-25,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-56.57,2018,9,25
2018-09-26,Bank:Bank Charges,Bank Interest,Bank Interest,6.3,2018,9,26
2018-09-26,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2018,9,26
2018-09-26,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2018,9,26
2018-09-27,Food:Lunch,Lunch At Work,Lunch At Work,-1.2,2018,9,27
2018-09-27,Food:Lunch,Lunch At Work,Lunch At Work,-5.5,2018,9,27
2018-09-27,Restaurant,Equis,Equis,-59.25,2018,9,27
2018-09-27,Transfer (Inward),Transfer from BoS,Transfer from BoS,345.0,2018,9,27
2018-09-27,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-345.0,2018,9,27
2018-09-28,Car:Car Loan,MBFIN,MBFIN,-286.41,2018,9,28
2018-09-28,Computer,HP Printer Ink,HP Printer Ink,-1.99,2018,9,28
2018-09-28,Food:Lunch,Lunch At Work,Lunch At Work,-1.35,2018,9,28
2018-09-28,Mobile:Mobile Phone Bills,EE,EE,-55.56,2018,9,28
2018-09-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,9.99,2018,9,28
2018-09-28,Transfer (Inward),Transfer from BoS,Transfer from BoS,150.0,2018,9,28
2018-09-28,Transfer (Outward),Transfer to Smile,Transfer to Smile,-150.0,2018,9,28
2018-09-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-9.99,2018,9,28
2018-09-29,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2018,9,29
2018-09-29,Transfer (Outward),Transfer to Cash,Transfer to Cash,-100.0,2018,9,29
2018-09-30,Bank:Bank Charges,Bank Interest,Bank Interest,3.79,2018,9,30
2018-09-30,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2018,9,30
2018-09-30,Ice Hockey:Away Games,Spending Coventry In Cardiff,Spending Coventry In Cardiff,-80.0,2018,9,30
2018-10-01,Family:Liam,Go Henry,Go Henry,-80.0,2018,10,1
2018-10-01,Food:Lunch,Lunch Southwaite,Lunch Southwaite,-13.97,2018,10,1
2018-10-01,Food:Take Away,7 Spice,7 Spice,-12.7,2018,10,1
2018-10-01,Household:Mortgage,Mortgage,Mortgage,-803.33,2018,10,1
2018-10-01,Household:TV,TV Licence,TV Licence,-12.37,2018,10,1
2018-10-01,Ice Hockey,M6 Toll,M6 Toll,-5.3,2018,10,1
2018-10-01,Ice Hockey,Devil's Puck,Devil's Puck,-10.0,2018,10,1
2018-10-01,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,150.0,2018,10,1
2018-10-01,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-150.0,2018,10,1
2018-10-01,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-29.03,2018,10,1
2018-10-03,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2018,10,3
2018-10-03,Food:Lunch,Lunch At Work,Lunch At Work,-7.45,2018,10,3
2018-10-03,Shopping,Shopping Asda,Shopping Asda,-7.19,2018,10,3
2018-10-04,Family:Liam,Liam,Liam,-20.0,2018,10,4
2018-10-04,Food:Lunch,Lunch At Work,Lunch At Work,-6.1,2018,10,4
2018-10-04,Household:Mortgage,Mortgage Express,Mortgage Express,-50.0,2018,10,4
2018-10-04,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,10.0,2018,10,4
2018-10-04,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-10.0,2018,10,4
2018-10-05,Household:Phone - Broadband,BT,BT,-82.15,2018,10,5
2018-10-05,Ice Hockey,Ice Hockey,Ice Hockey,-5.0,2018,10,5
2018-10-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-247.0,2018,10,7
2018-10-08,Family:Liam,T Shirt Liam,T Shirt Liam,-19.99,2018,10,8
2018-10-08,Food:Lunch,Lunch At Work,Lunch At Work,-5.1,2018,10,8
2018-10-08,Shopping,Sainsbury Shopping,Sainsbury Shopping,-12.3,2018,10,8
2018-10-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2018,10,8
2018-10-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,259.73,2018,10,8
2018-10-08,Transfer (Outward),Transfer to Cash,Transfer to Cash,-50.0,2018,10,8
2018-10-08,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-259.73,2018,10,8
2018-10-08,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-63.06,2018,10,8
2018-10-08,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-53.0,2018,10,8
2018-10-09,Food:Take Away,7 Spice,7 Spice,-27.7,2018,10,9
2018-10-10,Charity,Charity,Charity,-11.0,2018,10,10
2018-10-10,Food:Lunch,Lunch With Liam,Lunch With Liam,-12.0,2018,10,10
2018-10-10,Shopping,Sainsbury Shopping,Sainsbury Shopping,-6.0,2018,10,10
2018-10-10,Shopping,Sainsbury Shopping,Sainsbury Shopping,-5.95,2018,10,10
2018-10-11,Shopping,Asda,Asda,-5.78,2018,10,11
2018-10-11,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,19.99,2018,10,11
2018-10-11,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-19.99,2018,10,11
2018-10-13,Food:Lunch,Lunch,Lunch,-15.0,2018,10,13
2018-10-13,Ice Hockey,Ice Hockey,Ice Hockey,-10.0,2018,10,13
2018-10-14,Shopping,Shopping Asda,Shopping Asda,-13.0,2018,10,14
2018-10-14,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2018,10,14
2018-10-14,Transfer (Outward),Transfer to Cash,Transfer to Cash,-50.0,2018,10,14
2018-10-15,Car,Merc Service,Merc Service,-36.0,2018,10,15
2018-10-15,Food:Take Away,Subway,Subway,-8.4,2018,10,15
2018-10-15,Food:Take Away,7 Spice,7 Spice,-14.8,2018,10,15
2018-10-15,Sports:Betting,McBookie.com,McBookie.com,50.0,2018,10,15
2018-10-16,Ice Hockey,Ice Hockey,Ice Hockey,-4.0,2018,10,16
2018-10-17,Shopping,Shopping Asda,Shopping Asda,-9.0,2018,10,17
2018-10-18,Insurance,Credit Expert,Credit Expert,-14.99,2018,10,18
2018-10-18,Shopping,Shopping,Shopping,-19.0,2018,10,18
2018-10-18,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-62.73,2018,10,18
2018-10-19,Income,Salary,Salary,3757.64,2018,10,19
2018-10-19,Shopping,Asda,Asda,-3.5,2018,10,19
2018-10-20,Ice Hockey,Ice Hockey,Ice Hockey,-13.5,2018,10,20
2018-10-20,Insurance:Life Insurance,L&G,L&G,-16.84,2018,10,20
2018-10-20,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2018,10,20
2018-10-20,Transfer (Outward),Transfer to Cash,Transfer to Cash,-50.0,2018,10,20
2018-10-22,Food:Take Away,7 Spice,7 Spice,-12.4,2018,10,22
2018-10-22,Household:Gas - Electricity,Octopus,Octopus,-47.09,2018,10,22
2018-10-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,3000.0,2018,10,22
2018-10-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2018,10,22
2018-10-23,Family:June,T Shirt June,T Shirt June,-29.98,2018,10,23
2018-10-23,Family:Mum - Dad,Scottish Widows,Scottish Widows,3897.25,2018,10,23
2018-10-23,Shopping,Asda,Asda,-8.43,2018,10,23
2018-10-23,Transfer (Inward),Transfer from BoS,Transfer from BoS,0.0,2018,10,23
2018-10-23,Transfer (Inward),Transfer from BoS,Transfer from BoS,600.0,2018,10,23
2018-10-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,3900.0,2018,10,23
2018-10-23,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,0.0,2018,10,23
2018-10-23,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-600.0,2018,10,23
2018-10-23,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-3900.0,2018,10,23
2018-10-24,Food:Take Away,Equis,Equis,-14.85,2018,10,24
2018-10-24,Shopping,Tesco,Tesco,-2.15,2018,10,24
2018-10-25,Family:Liam,Spotify,Spotify,-14.99,2018,10,25
2018-10-25,Shopping,Shopping Asda,Shopping Asda,-8.19,2018,10,25
2018-10-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,600.0,2018,10,25
2018-10-25,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-600.0,2018,10,25
2018-10-26,Computer,Mcafee,Mcafee,-69.99,2018,10,26
2018-10-26,Food:Take Away,Take Away,Take Away,-16.9,2018,10,26
2018-10-26,Shopping,Shopping Asda,Shopping Asda,-4.5,2018,10,26
2018-10-26,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2018,10,26
2018-10-26,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,29.98,2018,10,26
2018-10-26,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2018,10,26
2018-10-26,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-29.98,2018,10,26
2018-10-27,Family:June,Gabriel Tickets,Gabriel Tickets,-84.05,2018,10,27
2018-10-27,Ice Hockey,Ice Hockey,Ice Hockey,-15.5,2018,10,27
2018-10-27,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2018,10,27
2018-10-27,Transfer (Outward),Transfer to Cash,Transfer to Cash,-50.0,2018,10,27
2018-10-28,Food:Take Away,7 Spice,7 Spice,-14.9,2018,10,28
2018-10-28,Transfer (Inward),Transfer from BoS Current Account,Transfer from BoS Current Account,150.0,2018,10,28
2018-10-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2018,10,28
2018-10-28,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-64.06,2018,10,28
2018-10-29,Car:Car Loan,MBFIN,MBFIN,-286.41,2018,10,29
2018-10-29,Computer,HP Printer Ink,HP Printer Ink,-1.99,2018,10,29
2018-10-29,Family:June,Huawei Note 10,Huawei Note 10,-362.99,2018,10,29
2018-10-29,Food:Take Away,McDonald's,McDonald's,-7.91,2018,10,29
2018-10-29,Mobile,Screen Protector,Screen Protector,-10.99,2018,10,29
2018-10-29,Mobile,Screen Protector,Screen Protector,-9.99,2018,10,29
2018-10-29,Mobile:Mobile Phone Bills,EE,EE,-49.5,2018,10,29
2018-10-29,Shopping,Asda,Asda,-2.3,2018,10,29
2018-10-30,Mobile,Phone Cover,Phone Cover,-7.99,2018,10,30
2018-10-30,Mobile,Huawei P20 Pro,Huawei P20 Pro,-599.99,2018,10,30
2018-10-30,Self,Google Music,Google Music,-9.99,2018,10,30
2018-10-30,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,9.99,2018,10,30
2018-10-30,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,69.99,2018,10,30
2018-10-30,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-9.99,2018,10,30
2018-10-30,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-69.99,2018,10,30
2018-10-31,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2018,10,31
2018-10-31,Bank:Bank Charges,Bank Interest,Bank Interest,4.27,2018,10,31
2018-10-31,Mobile,Phone Cover,Phone Cover,-16.98,2018,10,31
2018-10-31,Mobile,Phone Cover,Phone Cover,-17.98,2018,10,31
2018-10-31,Shopping,Shopping,Shopping,-13.0,2018,10,31
2018-10-31,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,16.98,2018,10,31
2018-10-31,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,17.98,2018,10,31
2018-10-31,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-16.98,2018,10,31
2018-10-31,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-17.98,2018,10,31
2018-11-01,Household:Mortgage,Mortgage,Mortgage,-803.33,2018,11,1
2018-11-02,Ice Hockey: Tickets,Glasgow Clan,Glasgow Clan,-16.0,2018,11,2
2018-11-02,Shopping,Shopping,Shopping,-35.0,2018,11,2
2018-11-02,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-64.14,2018,11,2
2018-11-03,Family:June,June,June,-20.0,2018,11,3
2018-11-03,Food:Take Away,7 Spice,7 Spice,-13.8,2018,11,3
2018-11-03,Household:TV,TV Licence,TV Licence,-12.37,2018,11,3
2018-11-03,Ice Hockey,Ice Hockey,Ice Hockey,-10.0,2018,11,3
2018-11-03,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2018,11,3
2018-11-03,Transfer (Outward),Transfer to Cash,Transfer to Cash,-100.0,2018,11,3
2018-11-04,Family:Liam,Liam,Liam,-20.0,2018,11,4
2018-11-05,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2018,11,5
2018-11-05,Food:Lunch,Lunch At Work,Lunch At Work,-9.2,2018,11,5
2018-11-05,Household:Mortgage,Mortgage Express,Mortgage Express,-50.0,2018,11,5
2018-11-05,Household:Phone - Broadband,BT,BT,-79.97,2018,11,5
2018-11-05,Mobile,Amazon Cables,Amazon Cables,-5.99,2018,11,5
2018-11-05,Shopping,Asda,Asda,-10.85,2018,11,5
2018-11-05,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,15.0,2018,11,5
2018-11-05,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-15.0,2018,11,5
2018-11-06,Shopping,Shopping,Shopping,-5.0,2018,11,6
2018-11-06,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,196.89,2018,11,6
2018-11-06,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-196.89,2018,11,6
2018-11-07,Food:Lunch,Lunch At Work,Lunch At Work,-7.3,2018,11,7
2018-11-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-247.0,2018,11,7
2018-11-08,Family:Samantha,Amazon Printer Ink,Amazon Printer Ink,-10.99,2018,11,8
2018-11-08,Food:Lunch,Lunch At Work,Lunch At Work,-7.3,2018,11,8
2018-11-08,Mobile,Amazon Phone Cable,Amazon Phone Cable,-6.99,2018,11,8
2018-11-09,Food:Take Away,7 Spice,7 Spice,-17.0,2018,11,9
2018-11-09,Shopping,Shopping,Shopping,-7.0,2018,11,9
2018-11-10,Household,Folder,Folder,-13.69,2018,11,10
2018-11-10,Ice Hockey,Ice Hockey,Ice Hockey,-14.0,2018,11,10
2018-11-10,Shopping,Sainsbury Shopping,Sainsbury Shopping,-12.0,2018,11,10
2018-11-11,Travel:Fuel,Petrol,Petrol,-65.0,2018,11,11
2018-11-12,Computer,Google Play,Google Play,-5.94,2018,11,12
2018-11-12,Computer,1and1 Internet,1and1 Internet,-28.76,2018,11,12
2018-11-12,Family:Liam,Go Henry,Go Henry,-89.33,2018,11,12
2018-11-12,Family:Mum - Dad,JD,JD,7500.0,2018,11,12
2018-11-12,Food:Take Away,Take Away,Take Away,-9.3,2018,11,12
2018-11-12,Food:Take Away,7 Spice,7 Spice,-13.8,2018,11,12
2018-11-12,Shopping,Shopping,Shopping,-48.0,2018,11,12
2018-11-12,Transfer (Inward),Transfer from Cash2,Transfer from Cash2,200.0,2018,11,12
2018-11-12,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2018,11,12
2018-11-12,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,7000.0,2018,11,12
2018-11-12,Transfer (Outward),Transfer to Cash,Transfer to Cash,-200.0,2018,11,12
2018-11-12,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-100.0,2018,11,12
2018-11-12,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-7000.0,2018,11,12
2018-11-12,Travel,Parking,Parking,-4.8,2018,11,12
2018-11-12,Travel:Fuel,Sainsbury Petrol,Sainsbury Petrol,-61.74,2018,11,12
2018-11-13,Food:Take Away,Take Away,Take Away,-21.0,2018,11,13
2018-11-13,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,28.76,2018,11,13
2018-11-13,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-28.76,2018,11,13
2018-11-14,Food:Lunch,Lunch,Lunch,-20.0,2018,11,14
2018-11-14,Household,Ironing,Ironing,-25.0,2018,11,14
2018-11-14,Ice Hockey,Ice Hockey,Ice Hockey,-12.0,2018,11,14
2018-11-15,Car,Merc Service,Merc Service,-36.0,2018,11,15
2018-11-15,Family:June,T-shirt,T-shirt,-15.0,2018,11,15
2018-11-15,Household:Maintenance,IF,IF,2.99,2018,11,15
2018-11-15,Shopping,Sainsbury Shopping,Sainsbury Shopping,-13.0,2018,11,15
2018-11-15,Travel,Parking,Parking,-3.4,2018,11,15
2018-11-15,Travel,Parking,Parking,-2.4,2018,11,15
2018-11-16,Entertainment,Hotel Winter Ball,Hotel Winter Ball,86.44,2018,11,16
2018-11-16,Ice Hockey,Ice Hockey,Ice Hockey,-13.0,2018,11,16
2018-11-16,Ice Hockey:Away Games,Ice Hockey Belfast,Ice Hockey Belfast,-130.0,2018,11,16
2018-11-16,Transfer (Inward),Transfer from Cash2,Transfer from Cash2,300.0,2018,11,16
2018-11-16,Transfer (Outward),Transfer to Cash,Transfer to Cash,-300.0,2018,11,16
2018-11-17,Sports:Football,Football,Football,-12.0,2018,11,17
2018-11-18,Family:Mum - Dad,JD,JD,7500.0,2018,11,18
2018-11-18,Insurance,Credit Expert,Credit Expert,-14.99,2018,11,18
2018-11-19,Food:Take Away,7 Spice,7 Spice,-24.0,2018,11,19
2018-11-19,Shopping,Shopping,Shopping,-12.12,2018,11,19
2018-11-20,Household:Gas - Electricity,Octopus,Octopus,-47.09,2018,11,20
2018-11-20,Income,Salary,Salary,3488.3,2018,11,20
2018-11-20,Insurance:Life Insurance,L&G,L&G,-16.84,2018,11,20
2018-11-20,Travel:Fuel,Petrol,Petrol,-56.28,2018,11,20
2018-11-21,Family:Liam,Ice Hockey,Ice Hockey,-46.4,2018,11,21
2018-11-21,Food:Lunch,Lunch At Work,Lunch At Work,-9.2,2018,11,21
2018-11-22,Entertainment,Concert Culture Club,Concert Culture Club,-25.5,2018,11,22
2018-11-22,Food:Lunch,Lunch At Work,Lunch At Work,-1.2,2018,11,22
2018-11-22,Shopping,Asda,Asda,-4.29,2018,11,22
2018-11-22,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,10.6,2018,11,22
2018-11-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,3000.0,2018,11,22
2018-11-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,340.0,2018,11,22
2018-11-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2018,11,22
2018-11-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-340.0,2018,11,22
2018-11-22,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-10.6,2018,11,22
2018-11-23,Family:June,Artwork - Clangus,Artwork - Clangus,-20.0,2018,11,23
2018-11-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,20.0,2018,11,23
2018-11-23,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-20.0,2018,11,23
2018-11-24,Family:June,Mango Glasses June,Mango Glasses June,-307.0,2018,11,24
2018-11-24,Food:Lunch,Lunch,Lunch,-5.5,2018,11,24
2018-11-24,Transfer (Inward),Transfer from Cash2,Transfer from Cash2,1000.0,2018,11,24
2018-11-24,Transfer (Outward),Transfer to Cash,Transfer to Cash,-1000.0,2018,11,24
2018-11-26,Entertainment,Concert Toyah,Concert Toyah,-44.0,2018,11,26
2018-11-27,Family:June,Nose Warmer,Nose Warmer,-6.95,2018,11,27
2018-11-27,Food:Lunch,Lunch,Lunch,-1.4,2018,11,27
2018-11-28,Car:Car Loan,MBFIN,MBFIN,-286.41,2018,11,28
2018-11-28,Computer,HP Printer Ink,HP Printer Ink,-12.99,2018,11,28
2018-11-28,Family:Liam,Spotify,Spotify,-14.99,2018,11,28
2018-11-28,Food:Lunch,Lunch At Work,Lunch At Work,-8.6,2018,11,28
2018-11-28,Ice Hockey,Ice Hockey,Ice Hockey,-13.0,2018,11,28
2018-11-28,Mobile:Mobile Phone Bills,EE,EE,-50.6,2018,11,28
2018-11-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,6.95,2018,11,28
